time,allT,allF,alt1,perT3,perT10,perT100,perT1000,perT10000,perF3,perF10,perF100,perF1000,perF10000,burst5,burst50,burst500,burst5000
45490,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1
45491,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
45492,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
45493,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
45494,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1
45495,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
45496,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1
45497,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
45498,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
45499,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
45500,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
45501,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45502,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45503,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45504,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45505,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45506,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45507,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45508,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45509,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45510,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
45511,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45512,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45513,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45514,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45515,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45516,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45517,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45518,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45519,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45520,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45521,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45522,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45523,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45524,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45525,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45526,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45527,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45528,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45529,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45530,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45531,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45532,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45533,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45534,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45535,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45536,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45537,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45538,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45539,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45540,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
45541,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45542,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45543,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45544,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45545,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45546,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45547,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45548,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45549,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45550,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45551,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45552,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45553,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45554,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45555,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45556,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45557,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45558,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45559,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45560,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45561,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45562,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45563,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45564,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45565,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45566,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45567,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45568,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45569,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45570,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
45571,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45572,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45573,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45574,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45575,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45576,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45577,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45578,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45579,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45580,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45581,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45582,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45583,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45584,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45585,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45586,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45587,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45588,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45589,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45590,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45591,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45592,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45593,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45594,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45595,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45596,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45597,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45598,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45599,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45600,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
45601,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45602,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45603,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45604,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45605,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45606,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45607,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45608,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45609,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45610,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45611,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45612,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45613,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45614,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45615,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45616,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45617,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45618,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45619,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45620,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45621,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45622,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45623,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45624,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45625,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45626,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45627,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45628,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45629,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45630,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
45631,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45632,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45633,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45634,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45635,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45636,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45637,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45638,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45639,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45640,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45641,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45642,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45643,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45644,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45645,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45646,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45647,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45648,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45649,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45650,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45651,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45652,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45653,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45654,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45655,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45656,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45657,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45658,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45659,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45660,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
45661,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45662,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45663,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45664,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45665,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45666,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45667,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45668,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45669,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45670,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45671,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45672,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45673,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45674,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45675,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45676,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45677,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45678,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45679,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45680,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45681,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45682,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45683,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45684,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45685,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45686,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45687,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45688,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45689,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45690,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
45691,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45692,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45693,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45694,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45695,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45696,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45697,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45698,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45699,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45700,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
45701,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45702,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45703,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45704,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45705,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45706,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45707,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45708,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45709,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45710,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45711,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45712,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45713,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45714,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45715,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45716,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45717,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45718,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45719,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45720,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
45721,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45722,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45723,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45724,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45725,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45726,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45727,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45728,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45729,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45730,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45731,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45732,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45733,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45734,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45735,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45736,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45737,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45738,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45739,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45740,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45741,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45742,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45743,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45744,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45745,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45746,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45747,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45748,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45749,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45750,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
45751,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45752,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45753,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45754,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45755,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45756,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45757,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45758,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45759,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45760,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45761,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45762,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45763,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45764,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45765,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45766,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45767,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45768,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45769,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45770,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45771,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45772,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45773,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45774,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45775,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45776,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45777,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45778,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45779,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45780,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1
45781,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45782,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45783,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45784,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45785,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45786,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45787,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45788,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45789,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45790,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45791,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45792,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45793,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45794,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45795,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45796,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45797,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45798,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45799,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45800,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
45801,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45802,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45803,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45804,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45805,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45806,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45807,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45808,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45809,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45810,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
45811,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45812,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45813,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45814,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45815,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45816,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45817,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45818,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45819,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45820,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45821,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45822,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45823,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45824,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45825,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45826,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45827,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45828,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45829,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45830,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1
45831,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45832,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45833,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45834,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45835,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45836,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45837,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45838,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45839,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45840,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1
45841,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45842,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45843,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1
45844,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1
45845,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45846,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45847,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45848,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
45849,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
45850,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45851,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45852,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45853,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45854,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45855,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45856,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45857,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45858,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
45859,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
45860,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1
45861,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45862,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45863,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
45864,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
45865,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
